file_name,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,id,gender
HW1_Q5_159403005_male.mp3,-366.24910794584787,123.83320563467208,-39.28131554331473,-3.6453719613978692,-14.236461929527819,-24.647221954906495,-31.240593186214767,-28.083875729688035,-11.787792223621095,-19.155800469310957,-21.617325165660272,-12.576557943945419,-11.550667554798565,1098.5789349241045,931.7173107110394,31.458132538738298,17.745526812904792,19.052858387697604,17.27025235713327,22.606163735166984,34.58955605132011,31.418423062286386,0.09279229889994463,0.028269435060419217,-62.33975601196289,222.3043212890625,57.358253479003906,92.53157043457031,56.289066314697266,44.62767028808594,19.316505432128906,22.750093460083008,32.08938980102539,30.901317596435547,19.803516387939453,23.726930618286133,24.09317398071289,3723.6668065298663,2149.6808846845493,69.6810666207171,43.718379347287055,52.326429293647855,37.745177005203786,50.863605273322385,62.35157242209691,58.64235016037591,0.46142578125,0.17666581273078918,89.28023782445892,45.27120304920923,32.184560244238874,23.33783852053838,15.428002097378286,15.538591002247328,13.862964286858828,15.719300417156091,11.708783084680286,11.851424262241144,9.257056799850876,7.952642249420212,8.202302388144982,407.3259660214966,264.4916577879047,4.984765899797136,6.091566356608072,5.54260559530932,3.9751201371223956,4.768754259066944,10.272666594565862,10.214405924245025,0.049620963269035354,0.02416081627942343,159403005,male
HW1_Q6_810103146_male.mp3,-588.8723550950444,125.10088992155077,-24.485900020381575,17.280048644000917,-17.532478430017925,-15.95273010662132,-8.525032610954176,-24.814332564143623,-17.57883458829352,-7.7228930092513925,-14.69077889908485,-9.006999565752261,-9.898188238895447,1127.2801270728155,1004.8135932405386,29.14066804434218,15.567080144528699,18.387043293955045,16.768360045660287,17.967234991951074,40.40362722135832,26.58989604279933,0.09113043647664648,0.0020133531153373467,-369.9979248046875,226.6585693359375,59.78148651123047,108.31942749023438,50.33257293701172,41.95399475097656,45.06985092163086,27.946767807006836,32.512420654296875,41.251136779785156,20.219318389892578,25.87299919128418,21.2237548828125,4323.9866126152965,2390.8456666039597,66.44343515792715,40.278966888950904,49.88387095582793,38.7974919657477,58.505613181893224,63.15618981662906,62.21424788284969,0.58056640625,0.012146702967584133,80.16995917944008,41.74090733961892,29.70932846403378,26.74744471044166,18.248843756270915,16.189225677560074,13.946703228126406,16.76505328946713,13.10191561488179,11.089954904425506,9.43246096175624,7.6652310700761594,8.00123719357795,493.62049787473813,327.16516638845417,5.399740219652208,5.262487815446903,5.084066777112095,3.7821199628542903,4.485038558060717,12.977027363331585,12.317270796924298,0.05365530168993752,0.00164907296071971,810103146,male
HW1_Q3_810100107_male.mp3,-248.26596183853457,121.32040112191086,-46.53352291059183,38.72216126794018,-20.318026322525473,-4.829107266581471,-20.965555428856437,-20.801088557591715,-12.50110245041594,-16.596552893163143,-9.682688520449853,-11.88552663435722,-12.37569231268142,1399.2268362421196,1162.607626189272,30.662920181638814,15.068321658781837,18.221884952624634,16.140487857712504,18.13302221384613,30.23609167095305,38.827640767509536,0.12895404861634036,0.05737418105185731,-72.56001281738281,213.67398071289062,35.920989990234375,126.22943115234375,36.28510284423828,50.26011657714844,33.793426513671875,36.62211608886719,31.129602432250977,28.667926788330078,24.33151626586914,24.06230926513672,19.925785064697266,4089.0556779254907,2255.293618789833,59.79983570483497,37.205021126370966,40.50764565841641,32.101329793706896,35.23171287157935,58.516324488051076,60.93144549256647,0.51611328125,0.2297014743089676,81.87907810408699,45.65208582315408,26.430169030934792,28.896844681195326,19.723218691249738,16.526924580160372,18.58413992422975,18.09909381642903,13.268143122738014,13.943461291223652,10.550745843774907,9.797526117259522,11.669767817107113,609.5295680706657,265.11285453167704,6.1797836932577415,5.3633827001638235,5.501841570379409,3.568206164886214,3.2109810307501023,8.379653324504645,6.303463360541869,0.08174579267431589,0.040631864692843,810100107,male
HW1_Q6_810103112_male.mp3,-459.32854239570634,91.57961353181015,-10.711723486447685,13.661452663103223,-14.005515282101584,-10.54429109060284,-18.587549125023195,-22.645895879369707,-17.796875531305364,-7.201046112935933,-7.64764511697794,-14.424866884938288,-7.901970600025568,1162.2554613098514,967.3798664005728,30.382727401827875,15.516149555222404,19.316221924598448,18.310051490710297,19.346355517955413,36.30376460738142,25.191217279359197,0.1113243326995978,0.011061415021075965,-200.4951934814453,234.58602905273438,75.63025665283203,139.97805786132812,51.60482406616211,61.07244873046875,39.44667053222656,27.658893585205078,26.25904083251953,34.148841857910156,32.931053161621094,27.87710952758789,23.267608642578125,4489.047410069952,2327.9452273413735,69.80527825606279,50.58294258218855,56.17805929314105,56.66479973778638,60.17243034362943,62.80322700027194,58.05812737213995,0.623046875,0.08232293277978897,112.67960833041344,64.45139479327986,24.723824806739582,27.839657783526818,19.38854247438047,16.846025313932234,16.55519548492661,17.073263123961354,14.192901574014783,10.232751097184492,9.974516094690024,11.37867562543873,8.492335101228322,713.1323266267351,394.1848278993284,5.912024012114521,5.244908624638999,6.5502450428870995,6.71520119869068,6.954696258519559,11.73814876218172,11.00153908639356,0.08374986731597005,0.011283032728254051,810103112,male
HW1_intro_810103269_male.mp3,-523.087208815816,92.2313296078757,-38.374927970605924,-13.531664034804782,-50.827070569486814,2.4033555156512403,-41.8450816957605,-14.036215244845032,-21.877605412677113,-5.359433351555972,-15.608430724160824,-12.165746624551769,-6.3212370781516265,1735.937105948369,1314.2509194308843,28.756490604376847,16.42603174292345,17.18444604665329,16.350953868490365,18.570045001316362,24.653078730417715,38.888544219383554,0.18501420454545456,0.004131222235733257,-374.0537109375,196.34933471679688,22.274654388427734,64.27117919921875,0.06497837603092194,43.50250244140625,0.5909452438354492,24.511890411376953,19.965618133544922,23.883193969726562,13.174196243286133,14.048961639404297,17.811809539794922,4315.207253535218,2186.7735329739085,55.03960063059148,30.36089153002395,33.40384485805708,27.900298668708327,30.174290815132743,57.57729204596287,58.016807338490366,0.5537109375,0.021275382488965988,92.00800172000305,56.77390655556157,23.090239619847466,28.77697031214646,18.794140202155102,13.131433679909332,19.388230381615294,13.712858603270117,12.571776637253766,12.252840517715734,10.971677046420352,9.694792223382622,7.774016967710017,881.5227164461648,340.5284463569679,5.58354383097593,5.305568887241094,4.56108485668538,3.0538565944775495,3.326797035223979,7.059274969580679,10.008398742778263,0.11076535392994825,0.0037577930863224515,810103269,male
HW1_intro_810103106_male.mp3,-505.0182719344486,144.47908858089295,-63.837725121557554,-13.984843289820521,-4.3905724057389195,-21.826414014521582,-30.973616022962474,-14.662134417083204,-16.087387594999623,-14.312055749665522,-1.8199180263472567,-7.927650441996141,-13.974555296116861,1130.8472171031533,801.8415939168121,29.293431612601317,16.658742635786346,19.03532283716212,16.993492165316503,23.558084233317615,37.74099391164187,24.27226357725869,0.11316597936007958,0.00652205967021075,-342.6532287597656,220.5128173828125,21.709911346435547,74.91802215576172,48.328765869140625,11.755094528198242,3.8270723819732666,13.601934432983398,14.770597457885742,17.03932762145996,25.93283462524414,21.863794326782227,4.580954551696777,2740.9350512784854,1721.1754379938016,44.14465454618486,35.536119039774746,34.87352210530872,31.44645861939435,41.85337077851012,55.76615273144422,53.91465852670955,0.2958984375,0.02577582187950611,82.46932225136933,47.71255217958572,28.831055637643036,29.652114692208507,20.636849550499164,14.238694583982085,15.563210334951652,10.999737304911601,12.99458248556285,10.993081733632126,11.526274560070043,8.38548577693831,8.330847276360675,373.76106647303027,265.0777235438649,6.044872324560857,6.388940353606398,5.786146429490206,3.7938213974089905,5.807460280408299,11.35216013779075,11.142323839505819,0.048069185733257094,0.005531573610157273,810103106,male
HW1_Q3_810103022_male.mp3,-473.74734889511313,93.27073906008519,-27.580618113298275,0.15101701582732582,-23.47072355232422,-11.978456328278897,-26.616032842150133,-9.551947143952553,-14.739471179784164,-3.329805862769463,-4.833993243180144,-12.331040602666416,-7.2011538376199065,1430.2095698004189,1191.4229983008784,29.98920925252874,18.192503125568646,19.62454255031677,18.04033854230222,18.65341133640891,28.616101301043653,35.12578087889664,0.12989774064790008,0.008224043032711837,-226.67979431152344,199.8756103515625,61.25535202026367,95.2971420288086,37.65652084350586,50.47814178466797,42.32353210449219,37.126102447509766,27.838825225830078,33.40278625488281,28.852195739746094,23.184072494506836,24.77971649169922,4415.952508667777,2280.1249415233024,76.38393360290274,43.86237369782761,47.39320142170365,42.32510962668986,37.62823408436048,60.23669353535391,60.09968357510521,0.61865234375,0.06260155141353607,89.174839663572,47.08274964738746,31.15485320937069,26.913098702674567,19.30907066057144,15.183431176157221,17.857021227613917,13.118399790482375,13.192622606315993,10.733164185935806,9.378864521779327,9.678191553655443,9.56148558662533,691.7198731136396,314.75562255783746,7.4158879495842065,6.843138758536262,6.260397728740479,4.653795354732259,4.02984748462232,10.49668929334326,11.289770254548287,0.09148849652666029,0.008429855689303867,810103022,male
HW1_Q4_810100150_male.mp3,-376.0587907854999,117.58196973270265,-18.174438885052172,3.0807988191796203,-15.170377220267374,-19.053658642498707,-23.598838195992858,-14.249056888683208,-18.129050031456792,-14.382837261129902,-12.718795321741517,-11.858332965076013,-2.269372229080394,1088.156202967281,1017.0444368893116,31.34517161358496,17.94343316897169,20.334456672236644,17.665535826545497,19.11384439317044,28.189333045425,34.35056587732677,0.09876942459854146,0.023216841117063923,-162.9845733642578,201.5819091796875,42.152099609375,92.08880615234375,33.23377227783203,32.281700134277344,22.84697151184082,30.135927200317383,18.068195343017578,26.229812622070312,18.50827407836914,17.586292266845703,35.14060974121094,4021.0516635254453,2243.646606223237,74.48027194803845,46.30208812016015,47.13318209216751,38.70743608713166,37.82153420231866,57.11534842861245,58.23564551409914,0.48046875,0.13293397426605225,67.07291156820358,38.5273215349104,22.69404497021508,27.595350005507434,18.7820003060052,15.997147239845567,16.272509959953624,11.951803953629302,12.56665396588556,10.684780024648616,8.23102796024794,8.591943062501308,8.464088049357208,489.9051618922506,284.7126622908743,5.6892405171783365,6.315578544862054,5.842488949163961,4.198930846935049,3.587635473201311,8.907325924317268,10.308742209623704,0.05980582774377845,0.019447574875816394,810100150,male
HW1_Q5_810101419_male.mp3,-497.80167603426145,107.61329537000276,4.584180750685753,18.938181805885357,-18.108630731316723,-14.756795813956527,-20.839295074199416,-19.464593368743227,-10.632024988212455,-6.932631885102376,-9.903826273366045,-14.131855462043976,-7.089834181075834,1096.0433531390881,975.2256345974406,30.632554897452298,15.344645259436165,18.1932017104291,17.20327833259816,18.074883320967697,37.22364779491168,27.400296404234105,0.0997690609761871,0.008995601244977534,-183.66136169433594,275.7379150390625,92.76579284667969,136.19439697265625,57.25267791748047,46.118167877197266,30.752574920654297,41.55496597290039,28.812671661376953,33.28422927856445,28.59518051147461,21.860910415649414,22.556848526000977,4141.5196994126045,2315.149179164273,66.36784925598862,46.805069038455116,46.23035495064729,38.61661105613938,35.43301685734731,65.43933645243537,61.08731217438632,0.57666015625,0.08836787939071655,99.3605564857258,57.95964276681132,31.380794818558588,31.351639023265395,19.83631011204402,15.620581568082677,14.881026786436484,15.169779397211029,11.327320739967353,11.411170154013954,9.533275119537313,9.82676876441718,8.593795810146839,695.4965056093821,347.7252208713902,6.0864252072189995,5.64008682954201,5.7404988210773205,3.848566964863409,3.1383919088187393,11.310174282315554,13.009578115740759,0.081327908251388,0.008826447046222739,810101419,male
HW1_Q5_810102066_male.mp3,-330.36863161333235,124.5783124979243,-48.40353313765817,44.42291018524544,-27.367816073260645,-19.575129102504718,-16.67669358347079,-20.445346825013527,-5.902018113266777,-12.161893161600679,-6.651697778527323,-7.474277832718707,-9.158060121279222,1360.4613673868782,1120.9310448657538,30.332572196739115,16.594874510542855,18.329019476266577,16.777263933916363,16.906930066017164,31.678479544466413,37.02115982522368,0.12344442375359474,0.02039856462616558,-187.93434143066406,220.6665802001953,11.967755317687988,124.27168273925781,26.098941802978516,42.03209686279297,24.48248291015625,32.61997985839844,31.96002960205078,21.319332122802734,26.63365936279297,27.04582405090332,21.153945922851562,3315.0006159059626,1941.9010989079873,67.94154579849504,40.33508937294349,38.326103079446746,32.50200551181522,26.735860478113736,61.81521392321604,56.75929471645202,0.458984375,0.10164668411016464,49.756342267728215,38.33293917890136,19.28515166469707,24.116696800266844,16.899435508330182,16.076087706201648,13.890118510400434,14.387313441149196,11.708790218333107,10.37924680714095,8.772734857953798,8.050030619558816,7.592691473322767,516.3471874196182,213.08821063914291,5.1085990114324655,5.1220199742072605,4.909000414993282,3.234800520688062,2.354963175924795,6.918670757451778,7.037937259834926,0.06831223220518558,0.01265823313550137,810102066,male
